date,cat_id,units_sold
2023-01-08,Category_4,2802
2023-01-08,Category_5,8153
2023-01-08,Category_6,4196
2023-01-08,Category_7,4258
2023-01-08,Category_8,4139
2023-01-09,Category_1,4211
2023-01-09,Category_2,4275
2023-01-09,Category_3,2201
2023-01-09,Category_4,2094
2023-01-09,Category_5,6199
2023-01-09,Category_6,3232
2023-01-09,Category_7,3451
2023-01-09,Category_8,3188
2023-01-10,Category_1,4308
2023-01-10,Category_2,4269
2023-01-10,Category_3,2219
2023-01-10,Category_4,2144
2023-01-10,Category_5,6319
2023-01-10,Category_6,3399
2023-01-10,Category_7,3422
2023-01-10,Category_8,3277
2023-01-11,Category_1,4387
2023-01-11,Category_2,4325
2023-01-11,Category_3,2253
2023-01-11,Category_4,2154
2023-01-11,Category_5,6388
2023-01-11,Category_6,3224
2023-01-11,Category_7,3475
2023-01-11,Category_8,3399
2023-01-12,Category_1,4324
2023-01-12,Category_2,4128
2023-01-12,Category_3,2301
2023-01-12,Category_4,2140
2023-01-12,Category_5,6423
2023-01-12,Category_6,3304
2023-01-12,Category_7,3516
2023-01-12,Category_8,3387
2023-01-13,Category_1,4445
2023-01-13,Category_2,4338
2023-01-13,Category_3,2369
2023-01-13,Category_4,2236
2023-01-13,Category_5,6374
2023-01-13,Category_6,3390
2023-01-13,Category_7,3521
2023-01-13,Category_8,3320
2023-01-14,Category_1,5835
2023-01-14,Category_2,5648
2023-01-14,Category_3,3042
2023-01-14,Category_4,2894
2023-01-14,Category_5,8472
2023-01-14,Category_6,4448
2023-01-14,Category_7,4547
2023-01-14,Category_8,4460
2023-01-15,Category_1,5794
2023-01-15,Category_2,5741
2023-01-15,Category_3,2994
2023-01-15,Category_4,2927
2023-01-15,Category_5,8675
2023-01-15,Category_6,4452
2023-01-15,Category_7,4558
2023-01-15,Category_8,4284
2023-01-16,Category_1,4438
2023-01-16,Category_2,4466
2023-01-16,Category_3,2380
2023-01-16,Category_4,2317
2023-01-16,Category_5,6713
2023-01-16,Category_6,3393
2023-01-16,Category_7,3484
2023-01-16,Category_8,3429
2023-01-17,Category_1,4640
2023-01-17,Category_2,4485
2023-01-17,Category_3,2372
2023-01-17,Category_4,2246
2023-01-17,Category_5,6573
2023-01-17,Category_6,3449
2023-01-17,Category_7,3669
2023-01-17,Category_8,3443
2023-01-18,Category_1,4581
2023-01-18,Category_2,4508
2023-01-18,Category_3,2335
2023-01-18,Category_4,2300
2023-01-18,Category_5,6803
2023-01-18,Category_6,3472
2023-01-18,Category_7,3532
2023-01-18,Category_8,3388
2023-01-19,Category_1,4658
2023-01-19,Category_2,4587
2023-01-19,Category_3,2349
2023-01-19,Category_4,2280
2023-01-19,Category_5,6817
2023-01-19,Category_6,3431
2023-01-19,Category_7,3584
2023-01-19,Category_8,3599
2023-01-20,Category_1,4691
2023-01-20,Category_2,4601
2023-01-20,Category_3,2344
2023-01-20,Category_4,2405
2023-01-20,Category_5,6872
2023-01-20,Category_6,3600
2023-01-20,Category_7,3713
2023-01-20,Category_8,3469
2023-01-21,Category_1,5891
2023-01-21,Category_2,6061
2023-01-21,Category_3,3144
2023-01-21,Category_4,2963
2023-01-21,Category_5,8669
2023-01-21,Category_6,4473
2023-01-21,Category_7,4831
2023-01-21,Category_8,4525
2023-01-22,Category_1,5875
2023-01-22,Category_2,5992
2023-01-22,Category_3,3150
2023-01-22,Category_4,2984
2023-01-22,Category_5,8991
2023-01-22,Category_6,4598
2023-01-22,Category_7,4679
2023-01-22,Category_8,4661
2023-01-23,Category_1,4762
2023-01-23,Category_2,4666
2023-01-23,Category_3,2433
2023-01-23,Category_4,2343
2023-01-23,Category_5,6805
2023-01-23,Category_6,3460
2023-01-23,Category_7,3702
2023-01-23,Category_8,3597
2023-01-24,Category_1,4813
2023-01-24,Category_2,4594
2023-01-24,Category_3,2434
2023-01-24,Category_4,2238
2023-01-24,Category_5,6905
2023-01-24,Category_6,3544
2023-01-24,Category_7,3505
2023-01-24,Category_8,3514
2023-01-25,Category_1,4894
2023-01-25,Category_2,4787
2023-01-25,Category_3,2487
2023-01-25,Category_4,2336
2023-01-25,Category_5,7026
2023-01-25,Category_6,3581
2023-01-25,Category_7,3770
2023-01-25,Category_8,3689
2023-01-26,Category_1,4706
2023-01-26,Category_2,4794
2023-01-26,Category_3,2434
2023-01-26,Category_4,2440
2023-01-26,Category_5,7008
2023-01-26,Category_6,3654
2023-01-26,Category_7,3804
2023-01-26,Category_8,3638
2023-01-27,Category_1,4842
2023-01-27,Category_2,4732
2023-01-27,Category_3,2409
2023-01-27,Category_4,2351
2023-01-27,Category_5,6959
2023-01-27,Category_6,3580
2023-01-27,Category_7,3677
2023-01-27,Category_8,3580
2023-01-28,Category_1,6378
2023-01-28,Category_2,6141
2023-01-28,Category_3,3364
2023-01-28,Category_4,3196
2023-01-28,Category_5,9081
2023-01-28,Category_6,4587
2023-01-28,Category_7,5074
2023-01-28,Category_8,4753
2023-01-29,Category_1,6255
2023-01-29,Category_2,6248
2023-01-29,Category_3,3171
2023-01-29,Category_4,3054
2023-01-29,Category_5,9190
2023-01-29,Category_6,4721
2023-01-29,Category_7,4943
2023-01-29,Category_8,4890
2023-01-30,Category_1,4965
2023-01-30,Category_2,4782
2023-01-30,Category_3,2490
2023-01-30,Category_4,2366
2023-01-30,Category_5,7129
2023-01-30,Category_6,3608
2023-01-30,Category_7,3908
2023-01-30,Category_8,3732
2023-01-31,Category_1,4973
2023-01-31,Category_2,4800
2023-01-31,Category_3,2630
2023-01-31,Category_4,2459
2023-01-31,Category_5,7212
2023-01-31,Category_6,3735
2023-01-31,Category_7,3882
2023-01-31,Category_8,3869
2023-02-01,Category_1,4900
2023-02-01,Category_2,4864
2023-02-01,Category_3,2586
2023-02-01,Category_4,2586
2023-02-01,Category_5,7052
2023-02-01,Category_6,3701
2023-02-01,Category_7,3767
2023-02-01,Category_8,3709
2023-02-02,Category_1,4984
2023-02-02,Category_2,4791
2023-02-02,Category_3,2558
2023-02-02,Category_4,2480
2023-02-02,Category_5,7251
2023-02-02,Category_6,3761
2023-02-02,Category_7,3853
2023-02-02,Category_8,3718
2023-02-03,Category_1,4861
2023-02-03,Category_2,4929
2023-02-03,Category_3,2597
2023-02-03,Category_4,2429
2023-02-03,Category_5,7456
2023-02-03,Category_6,3712
2023-02-03,Category_7,3900
2023-02-03,Category_8,3892
2023-02-04,Category_1,6451
2023-02-04,Category_2,6322
2023-02-04,Category_3,3261
2023-02-04,Category_4,3286
2023-02-04,Category_5,9556
2023-02-04,Category_6,4869
2023-02-04,Category_7,5167
2023-02-04,Category_8,5152
2023-02-05,Category_1,6566
2023-02-05,Category_2,6517
2023-02-05,Category_3,3448
2023-02-05,Category_4,3296
2023-02-05,Category_5,9430
2023-02-05,Category_6,4865
2023-02-05,Category_7,5104
2023-02-05,Category_8,4813
2023-02-06,Category_1,5141
2023-02-06,Category_2,4882
2023-02-06,Category_3,2741
2023-02-06,Category_4,2416
2023-02-06,Category_5,7476
2023-02-06,Category_6,3851
2023-02-06,Category_7,4026
2023-02-06,Category_8,3900
2023-02-07,Category_1,5061
2023-02-07,Category_2,4953
2023-02-07,Category_3,2611
2023-02-07,Category_4,2370
2023-02-07,Category_5,7411
2023-02-07,Category_6,3790
2023-02-07,Category_7,4081
2023-02-07,Category_8,3895
2023-02-08,Category_1,5201
2023-02-08,Category_2,4970
2023-02-08,Category_3,2626
2023-02-08,Category_4,2484
2023-02-08,Category_5,7268
2023-02-08,Category_6,3710
2023-02-08,Category_7,4072
2023-02-08,Category_8,3877
2023-02-09,Category_1,5129
2023-02-09,Category_2,5048
2023-02-09,Category_3,2544
2023-02-09,Category_4,2503
2023-02-09,Category_5,7464
2023-02-09,Category_6,3972
2023-02-09,Category_7,4032
2023-02-09,Category_8,3896
2023-02-10,Category_1,5288
2023-02-10,Category_2,5136
2023-02-10,Category_3,2772
2023-02-10,Category_4,2533
2023-02-10,Category_5,7393
2023-02-10,Category_6,3873
2023-02-10,Category_7,4136
2023-02-10,Category_8,3900
2023-02-11,Category_1,6840
2023-02-11,Category_2,6582
2023-02-11,Category_3,3533
2023-02-11,Category_4,3322
2023-02-11,Category_5,9905
2023-02-11,Category_6,5069
2023-02-11,Category_7,5289
2023-02-11,Category_8,5097
2023-02-12,Category_1,6729
2023-02-12,Category_2,6628
2023-02-12,Category_3,3529
2023-02-12,Category_4,3323
2023-02-12,Category_5,9698
2023-02-12,Category_6,4871
2023-02-12,Category_7,5331
2023-02-12,Category_8,5013
2023-02-13,Category_1,5302
2023-02-13,Category_2,5041
2023-02-13,Category_3,2689
2023-02-13,Category_4,2599
2023-02-13,Category_5,7686
2023-02-13,Category_6,3873
2023-02-13,Category_7,4056
2023-02-13,Category_8,4024
2023-02-14,Category_1,5234
2023-02-14,Category_2,5147
2023-02-14,Category_3,2722
2023-02-14,Category_4,2522
2023-02-14,Category_5,7513
2023-02-14,Category_6,3842
2023-02-14,Category_7,4243
2023-02-14,Category_8,3941
2023-02-15,Category_1,5318
2023-02-15,Category_2,5274
2023-02-15,Category_3,2757
2023-02-15,Category_4,2596
2023-02-15,Category_5,7695
2023-02-15,Category_6,4014
2023-02-15,Category_7,4116
2023-02-15,Category_8,4106
2023-02-16,Category_1,5427
2023-02-16,Category_2,5145
2023-02-16,Category_3,2710
2023-02-16,Category_4,2559
2023-02-16,Category_5,7791
2023-02-16,Category_6,3935
2023-02-16,Category_7,4011
2023-02-16,Category_8,3942
2023-02-17,Category_1,5204
2023-02-17,Category_2,5145
2023-02-17,Category_3,2720
2023-02-17,Category_4,2539
2023-02-17,Category_5,7601
2023-02-17,Category_6,4039
2023-02-17,Category_7,4333
2023-02-17,Category_8,4141
2023-02-18,Category_1,7204
2023-02-18,Category_2,6874
2023-02-18,Category_3,3584
2023-02-18,Category_4,3524
2023-02-18,Category_5,10305
2023-02-18,Category_6,5123
2023-02-18,Category_7,5385
2023-02-18,Category_8,5224
2023-02-19,Category_1,6842
2023-02-19,Category_2,7031
2023-02-19,Category_3,3605
2023-02-19,Category_4,3308
2023-02-19,Category_5,10244
2023-02-19,Category_6,5412
2023-02-19,Category_7,5684
2023-02-19,Category_8,5360
2023-02-20,Category_1,5485
2023-02-20,Category_2,5248
2023-02-20,Category_3,2774
2023-02-20,Category_4,2726
2023-02-20,Category_5,7915
2023-02-20,Category_6,3959
2023-02-20,Category_7,4202
2023-02-20,Category_8,4146
2023-02-21,Category_1,5503
2023-02-21,Category_2,5294
2023-02-21,Category_3,2703
2023-02-21,Category_4,2731
2023-02-21,Category_5,7722
2023-02-21,Category_6,3982
2023-02-21,Category_7,4231
2023-02-21,Category_8,4051
2023-02-22,Category_1,5333
2023-02-22,Category_2,5262
2023-02-22,Category_3,2882
2023-02-22,Category_4,2671
2023-02-22,Category_5,7714
2023-02-22,Category_6,3977
2023-02-22,Category_7,4174
2023-02-22,Category_8,4142
2023-02-23,Category_1,5485
2023-02-23,Category_2,5440
2023-02-23,Category_3,2802
2023-02-23,Category_4,2739
2023-02-23,Category_5,7831
2023-02-23,Category_6,4079
2023-02-23,Category_7,4280
2023-02-23,Category_8,4078
2023-02-24,Category_1,5608
2023-02-24,Category_2,5367
2023-02-24,Category_3,2784
2023-02-24,Category_4,2760
2023-02-24,Category_5,8032
2023-02-24,Category_6,4082
2023-02-24,Category_7,4284
2023-02-24,Category_8,4188
2023-02-25,Category_1,7212
2023-02-25,Category_2,6932
2023-02-25,Category_3,3731
2023-02-25,Category_4,3638
2023-02-25,Category_5,10153
2023-02-25,Category_6,5276
2023-02-25,Category_7,5423
2023-02-25,Category_8,5271
2023-02-26,Category_1,7045
2023-02-26,Category_2,6880
2023-02-26,Category_3,3834
2023-02-26,Category_4,3604
2023-02-26,Category_5,10429
2023-02-26,Category_6,5421
2023-02-26,Category_7,5651
2023-02-26,Category_8,5452
2023-02-27,Category_1,5512
2023-02-27,Category_2,5378
2023-02-27,Category_3,2891
2023-02-27,Category_4,2673
2023-02-27,Category_5,7940
2023-02-27,Category_6,4241
2023-02-27,Category_7,4356
2023-02-27,Category_8,4203
2023-02-28,Category_1,5404
2023-02-28,Category_2,5252
2023-02-28,Category_3,2918
2023-02-28,Category_4,2838
2023-02-28,Category_5,8092
2023-02-28,Category_6,4182
2023-02-28,Category_7,4402
2023-02-28,Category_8,4148
2023-03-01,Category_1,5650
2023-03-01,Category_2,5324
2023-03-01,Category_3,2892
2023-03-01,Category_4,2808
2023-03-01,Category_5,7958
2023-03-01,Category_6,4183
2023-03-01,Category_7,4235
2023-03-01,Category_8,4211
2023-03-02,Category_1,5605
2023-03-02,Category_2,5387
2023-03-02,Category_3,3029
2023-03-02,Category_4,2638
2023-03-02,Category_5,8198
2023-03-02,Category_6,4132
2023-03-02,Category_7,4418
2023-03-02,Category_8,4236
2023-03-03,Category_1,5589
2023-03-03,Category_2,5515
2023-03-03,Category_3,2926
2023-03-03,Category_4,2819
2023-03-03,Category_5,7875
2023-03-03,Category_6,4172
2023-03-03,Category_7,4317
2023-03-03,Category_8,4193
2023-03-04,Category_1,7291
2023-03-04,Category_2,6972
2023-03-04,Category_3,3737
2023-03-04,Category_4,3534
2023-03-04,Category_5,10291
2023-03-04,Category_6,5336
2023-03-04,Category_7,5952
2023-03-04,Category_8,5385
2023-03-05,Category_1,7149
2023-03-05,Category_2,7046
2023-03-05,Category_3,3701
2023-03-05,Category_4,3561
2023-03-05,Category_5,10489
2023-03-05,Category_6,5359
2023-03-05,Category_7,5507
2023-03-05,Category_8,5461
2023-03-06,Category_1,5710
2023-03-06,Category_2,5572
2023-03-06,Category_3,2949
2023-03-06,Category_4,2749
2023-03-06,Category_5,8172
2023-03-06,Category_6,4091
2023-03-06,Category_7,4496
2023-03-06,Category_8,4263
2023-03-07,Category_1,5800
2023-03-07,Category_2,5472
2023-03-07,Category_3,2822
2023-03-07,Category_4,2753
2023-03-07,Category_5,8201
2023-03-07,Category_6,4208
2023-03-07,Category_7,4326
2023-03-07,Category_8,4212
2023-03-08,Category_1,5661
2023-03-08,Category_2,5570
2023-03-08,Category_3,2820
2023-03-08,Category_4,2884
2023-03-08,Category_5,8004
2023-03-08,Category_6,4223
2023-03-08,Category_7,4388
2023-03-08,Category_8,4399
2023-03-09,Category_1,5776
2023-03-09,Category_2,5479
2023-03-09,Category_3,2939
2023-03-09,Category_4,2734
2023-03-09,Category_5,8233
2023-03-09,Category_6,4150
2023-03-09,Category_7,4444
2023-03-09,Category_8,4286
2023-03-10,Category_1,5758
2023-03-10,Category_2,5642
2023-03-10,Category_3,3039
2023-03-10,Category_4,2861
2023-03-10,Category_5,8118
2023-03-10,Category_6,4257
2023-03-10,Category_7,4429
2023-03-10,Category_8,4323
2023-03-11,Category_1,7477
2023-03-11,Category_2,7217
2023-03-11,Category_3,3854
2023-03-11,Category_4,3880
2023-03-11,Category_5,10996
2023-03-11,Category_6,5621
2023-03-11,Category_7,5717
2023-03-11,Category_8,5518
2023-03-12,Category_1,7254
2023-03-12,Category_2,7133
2023-03-12,Category_3,3771
2023-03-12,Category_4,3659
2023-03-12,Category_5,10778
2023-03-12,Category_6,5497
2023-03-12,Category_7,5851
2023-03-12,Category_8,5639
2023-03-13,Category_1,5838
2023-03-13,Category_2,5627
2023-03-13,Category_3,2961
2023-03-13,Category_4,2810
2023-03-13,Category_5,8246
2023-03-13,Category_6,4292
2023-03-13,Category_7,4441
2023-03-13,Category_8,4386
2023-03-14,Category_1,5736
2023-03-14,Category_2,5514
2023-03-14,Category_3,2953
2023-03-14,Category_4,2851
2023-03-14,Category_5,8368
2023-03-14,Category_6,4302
2023-03-14,Category_7,4654
2023-03-14,Category_8,4191
2023-03-15,Category_1,5711
2023-03-15,Category_2,5656
2023-03-15,Category_3,2908
2023-03-15,Category_4,2892
2023-03-15,Category_5,8371
2023-03-15,Category_6,4257
2023-03-15,Category_7,4491
2023-03-15,Category_8,4417
2023-03-16,Category_1,5761
2023-03-16,Category_2,5528
2023-03-16,Category_3,2846
2023-03-16,Category_4,2863
2023-03-16,Category_5,8188
2023-03-16,Category_6,4278
2023-03-16,Category_7,4366
2023-03-16,Category_8,4189
2023-03-17,Category_1,5933
2023-03-17,Category_2,5580
2023-03-17,Category_3,2989
2023-03-17,Category_4,2886
2023-03-17,Category_5,8605
2023-03-17,Category_6,4330
2023-03-17,Category_7,4617
2023-03-17,Category_8,4346
2023-03-18,Category_1,7446
2023-03-18,Category_2,7284
2023-03-18,Category_3,3960
2023-03-18,Category_4,3661
2023-03-18,Category_5,10967
2023-03-18,Category_6,5648
2023-03-18,Category_7,5819
2023-03-18,Category_8,5750
2023-03-19,Category_1,7243
2023-03-19,Category_2,7370
2023-03-19,Category_3,3734
2023-03-19,Category_4,3577
2023-03-19,Category_5,11112
2023-03-19,Category_6,5798
2023-03-19,Category_7,5864
2023-03-19,Category_8,5505
2023-03-20,Category_1,5681
2023-03-20,Category_2,5484
2023-03-20,Category_3,3034
2023-03-20,Category_4,2812
2023-03-20,Category_5,8227
2023-03-20,Category_6,4400
2023-03-20,Category_7,4470
2023-03-20,Category_8,4366
2023-03-21,Category_1,5810
2023-03-21,Category_2,5599
2023-03-21,Category_3,3029
2023-03-21,Category_4,2806
2023-03-21,Category_5,8535
2023-03-21,Category_6,4292
2023-03-21,Category_7,4543
2023-03-21,Category_8,4303
2023-03-22,Category_1,5970
2023-03-22,Category_2,5597
2023-03-22,Category_3,3022
2023-03-22,Category_4,2976
2023-03-22,Category_5,8316
2023-03-22,Category_6,4373
2023-03-22,Category_7,4448
2023-03-22,Category_8,4281
2023-03-23,Category_1,5913
2023-03-23,Category_2,5656
2023-03-23,Category_3,3042
2023-03-23,Category_4,2972
2023-03-23,Category_5,8335
2023-03-23,Category_6,4313
2023-03-23,Category_7,4510
2023-03-23,Category_8,4326
2023-03-24,Category_1,5775
2023-03-24,Category_2,5703
2023-03-24,Category_3,2870
2023-03-24,Category_4,2837
2023-03-24,Category_5,8254
2023-03-24,Category_6,4240
2023-03-24,Category_7,4639
2023-03-24,Category_8,4335
2023-03-25,Category_1,7733
2023-03-25,Category_2,7282
2023-03-25,Category_3,3981
2023-03-25,Category_4,3641
2023-03-25,Category_5,11149
2023-03-25,Category_6,5573
2023-03-25,Category_7,5924
2023-03-25,Category_8,5718
2023-03-26,Category_1,7396
2023-03-26,Category_2,7463
2023-03-26,Category_3,3760
2023-03-26,Category_4,3709
2023-03-26,Category_5,10956
2023-03-26,Category_6,5617
2023-03-26,Category_7,6028
2023-03-26,Category_8,5574
2023-03-27,Category_1,5904
2023-03-27,Category_2,5849
2023-03-27,Category_3,3067
2023-03-27,Category_4,2801
2023-03-27,Category_5,8282
2023-03-27,Category_6,4398
2023-03-27,Category_7,4708
2023-03-27,Category_8,4481
2023-03-28,Category_1,5738
2023-03-28,Category_2,5750
2023-03-28,Category_3,2915
2023-03-28,Category_4,2939
2023-03-28,Category_5,8482
2023-03-28,Category_6,4404
2023-03-28,Category_7,4736
2023-03-28,Category_8,4366
2023-03-29,Category_1,5775
2023-03-29,Category_2,5640
2023-03-29,Category_3,3035
2023-03-29,Category_4,2825
2023-03-29,Category_5,8420
2023-03-29,Category_6,4407
2023-03-29,Category_7,4646
2023-03-29,Category_8,4404
2023-03-30,Category_1,5810
2023-03-30,Category_2,5786
2023-03-30,Category_3,2956
2023-03-30,Category_4,2885
2023-03-30,Category_5,8567
2023-03-30,Category_6,4217
2023-03-30,Category_7,4461
2023-03-30,Category_8,4404
2023-03-31,Category_1,5763
2023-03-31,Category_2,5741
2023-03-31,Category_3,3134
2023-03-31,Category_4,2800
2023-03-31,Category_5,8065
2023-03-31,Category_6,4291
2023-03-31,Category_7,4676
2023-03-31,Category_8,4513
2023-04-01,Category_1,7660
2023-04-01,Category_2,7387
2023-04-01,Category_3,3908
2023-04-01,Category_4,3572
2023-04-01,Category_5,10835
2023-04-01,Category_6,5569
2023-04-01,Category_7,5900
2023-04-01,Category_8,5740
2023-04-02,Category_1,7545
2023-04-02,Category_2,7399
2023-04-02,Category_3,3919
2023-04-02,Category_4,3723
2023-04-02,Category_5,10561
2023-04-02,Category_6,5729
2023-04-02,Category_7,6054
2023-04-02,Category_8,5692
2023-04-03,Category_1,5907
2023-04-03,Category_2,5534
2023-04-03,Category_3,3012
2023-04-03,Category_4,2912
2023-04-03,Category_5,8558
2023-04-03,Category_6,4413
2023-04-03,Category_7,4533
2023-04-03,Category_8,4388
2023-04-04,Category_1,5767
2023-04-04,Category_2,5714
2023-04-04,Category_3,2954
2023-04-04,Category_4,2854
2023-04-04,Category_5,8428
2023-04-04,Category_6,4330
2023-04-04,Category_7,4607
2023-04-04,Category_8,4386
2023-04-05,Category_1,5863
2023-04-05,Category_2,5722
2023-04-05,Category_3,2966
2023-04-05,Category_4,2968
2023-04-05,Category_5,8477
2023-04-05,Category_6,4304
2023-04-05,Category_7,4620
2023-04-05,Category_8,4406
2023-04-06,Category_1,5823
2023-04-06,Category_2,5683
2023-04-06,Category_3,3070
2023-04-06,Category_4,2769
2023-04-06,Category_5,8323
2023-04-06,Category_6,4353
2023-04-06,Category_7,4497
2023-04-06,Category_8,4429
2023-04-07,Category_1,5900
2023-04-07,Category_2,5763
2023-04-07,Category_3,2947
2023-04-07,Category_4,2911
2023-04-07,Category_5,8394
2023-04-07,Category_6,4572
2023-04-07,Category_7,4529
2023-04-07,Category_8,4485
2023-04-08,Category_1,7414
2023-04-08,Category_2,7374
2023-04-08,Category_3,3893
2023-04-08,Category_4,3863
2023-04-08,Category_5,10797
2023-04-08,Category_6,5736
2023-04-08,Category_7,6127
2023-04-08,Category_8,5679
2023-04-09,Category_1,7525
2023-04-09,Category_2,7261
2023-04-09,Category_3,3858
2023-04-09,Category_4,3667
2023-04-09,Category_5,11129
2023-04-09,Category_6,5649
2023-04-09,Category_7,5861
2023-04-09,Category_8,5858
2023-04-10,Category_1,5992
